id,risk_score,risk
7484,8.75,5
8746,8,5
9802,11.875,5
294,12.875,6
4179,13.5,5
3802,7.5,5
6452,5,5
6504,5,5
2423,20.875,5
8419,10,5
9784,5,5
2108,5,5
788,6.5,4
1943,5,5
4862,10,5
7584,10.75,5
9081,5,5
8292,13.125,5
9526,5,5
836,10.25,4
703,7,7
7396,5,5
2846,5,5
7841,10,5
724,15.875,4
1735,13.625,5
9623,8.125,5
1099,5,5
4977,7.5,5
5473,5,5
1205,17.125,5
3399,15,5
6119,7.5,5
2443,13.125,5
2989,7,5
6152,5,5
5576,7.5,5
7927,5,5
6857,5,5
9610,9.375,5
8273,11.875,5
5745,5,5
419,3,3
6825,5,5
4402,7.5,5
3406,12.5,5
7387,16.5,5
9979,20.875,5
4542,12.75,5
3546,13.125,5
1623,5,5
1483,5,5
8614,11.875,5
309,11.25,5
9221,7.5,5
69,5,5
2058,7.5,5
6555,13.75,5
7912,5,5
6538,5,5
2201,11.75,5
6074,7.5,5
3268,9.375,5
6772,5,5
2180,5,5
29,8.75,5
8991,11.875,5
3245,5,5
4733,7.5,5
6287,5,5
8618,5,5
8320,7.5,5
382,6,6
2023,5,5
6078,13.125,5
4298,5,5
1507,7.5,5
2836,11.25,5
5098,5,5
3857,12.5,5
1622,5,5
6566,5,5
393,7.25,1
654,18.5,6
6924,12.5,5
5856,13.875,5
9424,12,5
7102,7.5,5
1923,10.625,5
4488,9,5
687,20.75,7
5227,11.875,5
9450,9.375,5
4096,19.625,5
7535,5,5
8517,20,5
6633,13.125,5
9896,11.25,5
860,4,4
8738,12.5,5
593,3.5,1
4625,7.5,5
5455,8.75,5
9471,10,5
8254,7.5,5
2813,7.5,5
3455,5,5
4299,7.5,5
6671,15,5
6696,7.5,5
1680,19,5
9346,8.75,5
8686,5,5
8163,5,5
170,2,2
5341,7.5,5
7258,13.75,5
8378,22.625,5
8134,5,5
1969,8.75,5
2771,11.375,5
7647,7.5,5
566,6,6
5892,11.875,5
9855,7.5,5
1385,7.5,5
5973,7.5,5
8058,8.75,5
2321,5,5
6244,9.625,5
6493,10,5
2355,20,5
8707,10,5
4063,24.875,5
8941,13.125,5
9077,11.875,5
7582,11.25,5
1358,5,5
1968,5,5
1113,7.5,5
1472,7.5,5
19,8,3
3739,10,5
4960,5,5
7213,5,5
8416,10,5
86522,0,0
994,11.5,5
2465,20,5
5529,5,5
8599,7.5,5
3138,11.25,5
2072,7.5,5
7675,5,5
1825,5,5
4308,8.75,5
3459,11.875,5
5014,5,5
1967,5,5
9265,5,5
4502,5,5
1234,5,5
9209,5,5
429,5,5
1759,8.75,5
5862,11.25,5
2661,15.625,5
5728,24.125,5
9439,5,5
6679,12.375,5
9965,16.125,5
4842,12,5
2475,13,5
354,2,2
1434,13.125,5
9402,8,5
578,7.5,2
5562,5.5,5
335,9.25,7
6901,13,5
3174,5,5
2958,8,5
8302,5,5
7932,5,5
7545,7.5,5
404,6.5,4
9214,11.25,5
2113,5,5
7080,5,5
5936,9.375,5
9171,14.375,5
139,6.75,3
1938,11.5,5
5621,5,5
3927,5,5
4985,9.375,5
9602,12.5,5
6648,5,5
310,6,6
2654,5,5
8683,10.625,5
6046,11.25,5
4235,5,5
3727,5,5
7035,14.625,5
9915,5,5
3544,10,5
6219,14.375,5
4469,5,5
146,2,2
1988,5,5
7737,5,5
6399,5,5
2126,5,5
1510,7.5,5
9076,8.75,5
8490,5,5
3395,5,5
4791,5,5
9706,8.75,5
4814,5,5
9415,7.5,5
5219,10,5
3636,5,5
2913,5,5
9661,21,5
2188,7,5
3148,11.375,5
2156,10,5
7587,9.375,5
9367,8.75,5
9119,15.125,5
2100,14.375,5
9742,13.75,5
7233,7.5,5
2889,10.625,5
5654,13.75,5
7814,6.25,5
9033,7.5,5
9484,7.5,5
1530,23.25,5
1911,5,5
250,2,2
9425,13.625,5
1926,5,5
2385,9.375,5
4951,12.875,5
3087,13.125,5
7687,5,5
9068,19.375,5
8395,7.5,5
76975,0,0
1411,5,5
6432,5,5
7389,8.75,5
8329,10,5
5541,10,5
5652,5,5
5954,11.875,5
1575,5,5
8711,7.5,5
6174,13.75,5
427,7.375,3
5962,8.875,5
8064,8.75,5
1724,7.5,5
8465,5,5
642,4.5,2
4820,8.75,5
812,4,4
2052,11.25,5
6592,13.625,5
5854,21.875,5
7200,7.5,5
3234,24.375,5
5109,8.5,5
6824,5,5
5208,5,5
1602,5,5
589,20.625,5
3101,15,5
1332,9.375,5
8234,5,5
1907,5,5
8982,25.5,5
5798,14.25,5
1081,11.875,5
5987,5,5
4903,15.625,5
4068,5,5
5511,5,5
304,8.125,0
4304,5,5
8211,5,5
9140,14.625,5
9426,5,5
5843,17.5,5
6644,5,5
2858,5,5
316,10.875,4
3028,11.25,5
4042,13.5,5
1221,7.5,5
3822,5,5
3392,10,5
1098,10.875,5
6676,10,5
8487,5,5
8563,5,5
1846,13.75,5
6699,8.75,5
9053,5,5
264,12,0
9276,12.5,5
7572,11.25,5
2880,9.375,5
3218,5,5
8359,5,5
1730,7.5,5
3324,9.375,5
8485,11.25,5
6095,27.25,5
5784,18.125,5
4152,7.5,5
846,13.5,6
2137,10,5
5946,16.625,5
9751,5,5
66,7.5,2
8191,5,5
7822,15,5
5095,7.5,5
10000003,10,10
7122,16.25,5
8985,9.75,5
7850,15.625,5
6275,7.5,5
8105,8.75,5
651,9.75,3
2427,5,5
9522,15,5
2128,23.75,5
5540,12.75,5
1121,5,5
9452,7.5,5
508,10.5,4
6946,5,5
4423,9.375,5
6286,5,5
4178,5,5
6260,5,5
4718,7.5,5
662,11.125,6
2857,5,5
8232,5,5
4475,20.375,5
5026,15,5
3211,19.375,5
7581,9.875,5
3383,5,5
6247,11.875,5
2565,5,5
8002,15.625,5
5332,5,5
186,4.5,2
7744,5,5
7448,5,5
7008,5,5
314,2,2
2663,15.25,5
3275,5,5
8422,12.5,5
1824,9.375,5
3986,7.5,5
7298,10,5
780,4,4
3011,11.625,5
8848,5,5
9674,5,5
1529,5,5
7991,5,5
2260,15.125,5
3671,21.125,5
8807,5,5
2419,6,5
3706,23.75,5
299,3,3
3317,20.625,5
3759,7.5,5
3831,7.5,5
4620,13.125,5
3066,5,5
5301,16.25,5
152,0,0
57310,0,0
513,13.5,1
6787,5,5
9492,7.5,5
3012,10.625,5
4749,7.5,5
8201,11.25,5
5533,7.5,5
2417,5,5
9163,7.5,5
5693,5,5
5391,8.75,5
1934,7.5,5
3030,5,5
7575,5,5
9061,5,5
6035,10,5
6401,10,5
6913,9.375,5
2333,11.875,5
907,5,5
7174,5,5
8603,16.875,5
7831,7.5,5
5835,5,5
4336,5,5
5145,9.375,5
5683,5,5
5205,5,5
2695,8.75,5
9817,7.5,5
39555,0,0
7731,15,5
6062,19.5,5
4537,7.5,5
1128,5,5
3865,8.25,5
8353,5,5
9240,5,5
4926,5,5
1000000,0,0
3962,5,5
8309,7.5,5
4521,5,5
6155,12.75,5
4137,10,5
5988,7.5,5
9226,10,5
9113,7.5,5
3061,11.25,5
1464,5,5
5056,16.25,5
5563,11.5,5
4212,12.5,5
3159,11.875,5
9702,15.625,5
1698,5,5
5927,5,5
5425,7.5,5
4827,5,5
756,13.375,4
7220,5,5
7641,5,5
3183,5,5
932,5,5
4416,7.5,5
798,13.5,6
1414,7.5,5
841,3.5,1
2453,28.25,5
4192,7.5,5
3301,8.75,5
8788,5,5
8124,8.75,5
9225,13.5,5
7761,21.875,5
2743,12.5,5
751,7,7
9254,19.375,5
5777,17.5,5
1248,10,5
9629,5,5
7788,7.5,5
437,20.125,5
5476,9.375,5
8484,13.75,5
8067,10.375,5
1129,20.25,5
8752,5,5
3736,5,5
6893,11.25,5
5423,7.5,5
1122,5,5
1239,27.5,5
3900,5,5
9673,5,5
6027,5,5
7065,13.75,5
2594,30.25,5
8260,5,5
2641,13.125,5
6861,16.25,5
2457,21.875,5
6303,7.5,5
3085,9.375,5
5317,5,5
8131,5,5
3217,26.5,5
2987,10,5
3813,10.625,5
5638,11.25,5
5997,14.375,5
360,7.5,0
7053,9.375,5
5659,5,5
1264,5,5
2645,5,5
3009,11.25,5
7602,10.625,5
2007,9.375,5
5278,5,5
6871,5,5
6630,16.875,5
416,3.75,0
5088,8.75,5
9757,13.125,5
7651,11.125,5
1628,13.75,5
1321,16.375,5
657,7.875,1
68,6.5,4
9838,14.375,5
60,7.75,4
8449,5,5
2213,5,5
5832,7.5,5
2470,8.75,5
6112,5,5
4706,5,5
978,14.875,5
5898,10,5
8533,13.75,5
8333,15.375,5
3954,10.25,5
6814,7.5,5
9021,5,5
1346,7.5,5
229,13.75,5
246,13.375,6
6756,5,5
4656,14.375,5
413,13.125,5
244,8.375,4
2290,9.375,5
5555,15.625,5
8596,10.5,5
702,18,6
4983,18.75,5
2283,5,5
2625,15,5
3599,23.875,5
9106,23.375,5
1566,5,5
3626,7.5,5
4704,5,5
6658,5,5
90,5.75,2
104,8,0
9781,7.5,5
1947,5,5
3639,11.25,5
6320,8.75,5
3850,11.5,5
6526,5,5
8893,9.125,5
5264,5,5
7745,5,5
4085,13.125,5
8625,11.875,5
3107,7.5,5
9580,5,5
1620,15.625,5
323,5.5,3
5081,5,5
7072,23.875,5
1497,9.375,5
3660,5,5
5830,17.5,5
6926,5,5
3728,5,5
4738,5,5
823,20.25,7
7037,13.75,5
9864,5,5
8442,11.75,5
6280,13.5,5
4638,15.875,5
2272,5,5
961,5,5
1111,7.5,5
6846,16.125,5
6385,7.5,5
387,3,3
7283,10,5
5990,21.5,5
4215,12.125,5
138,9.5,2
3019,5,5
8256,9.375,5
7006,7.5,5
4765,13.125,5
9047,8.75,5
8882,5,5
10000007,5,0
361,17.25,1
5572,5,5
7175,8.75,5
3378,9.625,5
9459,13.5,5
9339,5,5
9712,11.25,5
6757,5,5
7352,5,5
9893,5,5
1910,15,5
2139,5,5
351,9.5,7
8671,18.125,5
4297,19.25,5
3372,5,5
3633,5,5
8558,7.5,5
6536,5,5
9667,5,5
43,9.375,3
503,12.625,7
8040,24.25,5
5376,13.25,5
3738,11.875,5
4013,13.625,5
7606,5,5
7790,13.75,5
8837,5,5
9679,5,5
2638,10,5
8408,18.375,5
4575,5,5
1607,5,5
5723,14.375,5
8200,11.25,5
8577,5,5
300,8.125,4
1898,5,5
9443,9.375,5
8336,7.5,5
8935,5,5
6584,10,5
4279,5,5
9609,9.375,5
2091,31.5,5
4721,14.25,5
9451,9.375,5
1030,5,5
7217,5,5
633,11.625,1
9192,5,5
1071,5,5
5788,5,5
4125,8,5
6210,9.5,5
8052,23.25,5
9369,8.75,5
9713,7.5,5
873,7.875,1
3558,14.375,5
5816,10,5
3393,19.625,5
2741,5,5
897,1,1
5818,5,5
4912,12.625,5
6182,5,5
7947,11.625,5
5515,16.25,5
3630,5,5
7192,5,5
1536,13.5,5
3726,11.25,5
9508,8,5
6007,5,5
3936,7.5,5
1213,9.375,5
4457,11.25,5
4979,7.5,5
7887,18.375,5
663,13.25,7
6747,7.25,5
3080,9.375,5
4221,5,5
2774,7.5,5
6111,7.5,5
1788,5,5
4362,5,5
2121,9.375,5
5516,5,5
1941,7.5,5
6823,13.125,5
2013,13.75,5
3504,5,5
3565,13.125,5
730,2,2
2389,13,5
9814,21.125,5
1804,9.375,5
6948,11.25,5
917,7.5,5
7291,9.25,5
8119,9.375,5
4925,5,5
4429,5,5
2610,16.875,5
2967,5,5
4802,9.375,5
9155,5,5
3801,5,5
6921,7.5,5
4343,11.25,5
4088,14.375,5
9094,8.75,5
1982,5,5
6124,14,5
9891,5,5
8482,5,5
8372,5,5
9227,5,5
7607,7.5,5
9317,5,5
7043,8.75,5
3188,11.25,5
2170,5,5
9973,5,5
9986,15,5
6302,23.875,5
2489,10,5
2433,10,5
8315,7.5,5
2386,9.375,5
7635,7.5,5
178,8.25,2
8375,23.125,5
9600,8.75,5
5132,5,5
9120,11.875,5
9831,5,5
8032,7.5,5
8646,5,5
9178,5,5
8515,5,5
1612,5,5
4011,9.375,5
4873,8.75,5
4787,7.5,5
5125,13.75,5
3717,11.875,5
1173,9.375,5
8859,5,5
2681,19.125,5
6377,5,5
7586,5,5
2885,8.75,5
5148,8.75,5
519,7,7
1599,10.625,5
6928,7,5
3367,15,5
1202,5,5
6902,19,5
6165,5,5
2606,5,5
3574,8.75,5
2804,9.375,5
3381,13.75,5
4757,5,5
2446,11.25,5
3059,5,5
1597,5,5
4558,5,5
5688,13.75,5
4252,10,5
7274,5,5
7493,5,5
9566,11.25,5
3230,5,5
8512,7.5,5
3394,5.5,5
7516,5,5
8609,8.75,5
546,10.125,2
9473,5,5
7165,5,5
2721,18.25,5
4334,10.5,5
2893,5,5
9516,12.25,5
5605,13.625,5
9234,11.25,5
9212,5,5
7520,5,5
3950,10,5
37,5,5
7033,5,5
8608,9.375,5
9563,9,5
3647,10.5,5
5609,5,5
6158,20.5,5
4603,5,5
6710,14.375,5
3450,5,5
9363,5,5
2104,12.5,5
2150,5,5
1660,5,5
3990,10.625,5
4978,16.875,5
6760,9.625,5
8622,9.75,5
7501,7.5,5
603,5.5,3
7996,5,5
6330,26.875,5
2941,9.375,5
2615,21.125,5
5374,7.5,5
7532,7.5,5
7209,9.75,5
4755,8.75,5
4250,7.5,5
2063,10,5
7783,10.875,5
6092,5,5
6770,10.625,5
2332,9.375,5
563,6.75,3
8123,7.5,5
3664,5,5
7709,13.75,5
6585,5,5
9664,5,5
6829,5,5
8423,20.125,5
1469,5,5
8601,5,5
8604,7.5,5
1840,11.75,5
7100,5,5
8457,10.625,5
9964,13,5
6631,5,5
1222,5,5
8827,5,5
9084,13.75,5
9259,15.125,5
6482,10,5
330,2,2
7391,5,5
3013,5,5
2827,5,5
8623,5,5
9792,9.375,5
7429,5,5
2818,6.75,5
7707,5,5
5328,11,5
8944,17.375,5
2361,5,5
2838,11.875,5
6969,10,5
946,7.5,5
4141,16.375,5
9505,26.25,5
7969,8.75,5
2112,19.75,5
7244,5,5
2096,9,5
7963,5,5
1156,11.875,5
1757,21.375,5
9111,5,5
6863,5,5
7124,9.375,5
8606,11.25,5
2505,13.125,5
2276,13.75,5
5588,7.5,5
2483,5,5
5046,7.5,5
50,16.375,2
145,9.625,1
8920,5,5
4794,11.875,5
920,12.5,5
8483,5,5
6091,13.75,5
1435,10.625,5
8952,24,5
6069,13.75,5
2341,14.5,5
3089,12,5
1686,9.375,5
5855,7.5,5
383,11.375,7
2199,5,5
3280,11.75,5
234,8.25,2
448,0,0
1008,23.125,5
6612,10.625,5
4789,7.5,5
4856,7.5,5
3819,5,5
232,0,0
2144,7.5,5
2729,5,5
15,13.875,7
7256,5,5
5079,11.25,5
1487,7.75,5
7953,12.5,5
700,10.25,4
6407,12.5,5
5306,5,5
3454,5,5
4415,9.375,5
2605,9.375,5
8682,10.625,5
7434,14.875,5
2720,8,5
1765,7.5,5
5170,5,5
6333,9.375,5
8931,13.125,5
5412,5,5
3953,8.75,5
54,13,6
7980,7.5,5
282,4.5,2
2953,13.625,5
9441,9.375,5
3661,5,5
1305,13.25,5
2628,7.5,5
120,6.25,0
2875,5.5,5
1064,11.875,5
2340,9.375,5
2221,5,5
5574,5,5
68365,0,0
6359,7.5,5
7195,19.5,5
2668,12.5,5
3625,8.75,5
1580,10.875,5
8937,9.375,5
9378,10,5
5191,6.75,5
1860,18.25,5
876,10.25,4
3864,5,5
889,3.5,1
9892,5,5
5433,5,5
1671,25.5,5
5950,5,5
2900,5,5
492,4,4
9023,11.25,5
6293,10,5
4670,5,5
5919,11.875,5
2906,5,5
7051,5,5
7747,5,5
4624,10,5
3021,25,5
3208,11.25,5
6809,15.625,5
3997,12,5
5628,7.5,5
3433,10.625,5
4053,7.5,5
736,0,0
4378,5,5
4405,5,5
9714,5,5
5102,5,5
3305,15.5,5
4309,28.75,5
30796,0,0
46196,0,0
1489,15.5,5
3945,7.5,5
8377,11.25,5
4616,8.375,5
4811,5,5
345,9.75,1
931,13.125,5
6050,7,5
7555,5,5
1878,8.75,5
2519,12.5,5
7394,7.5,5
9778,10.625,5
4275,5,5
4139,8.75,5
6350,9.75,5
9599,25.625,5
1210,5,5
9914,10,5
6684,11.875,5
1557,5,5
2293,17.5,5
8043,5,5
5417,5,5
8938,5,5
55,11.875,7
8968,5,5
8149,12.5,5
8940,18.25,5
5827,7.5,5
2287,8.75,5
2520,5,5
3237,12.5,5
9837,17.5,5
4368,16.875,5
54212,0,0
6623,5,5
4596,10.875,5
4346,5,5
4385,8.75,5
1924,7.5,5
2810,5,5
6707,5,5
7179,24.625,5
4571,12.5,5
2899,5,5
5865,10,5
8619,5,5
5963,7.5,5
4902,20.5,5
9539,7.5,5
5483,5,5
7306,12.125,5
9710,5,5
3883,11.25,5
5571,18.125,5
8342,10.625,5
1191,5,5
4652,12.75,5
2805,11.875,5
7407,7.5,5
8574,5,5
6307,7.5,5
1721,7.5,5
3653,5,5
2823,5,5
3524,10,5
1076,11.875,5
6161,7.5,5
6024,5,5
6812,9.375,5
3860,5,5
9054,13.75,5
8803,9.375,5
6420,5,5
8438,5,5
4667,10.875,5
6894,7.5,5
1770,15,5
5607,11.25,5
3672,5,5
7444,7.5,5
3958,15.5,5
6468,13.75,5
7155,16.875,5
3622,5,5
6351,5,5
8804,22.375,5
7989,5,5
4570,11.25,5
4699,17.375,5
2776,10,5
6816,5,5
9202,11.25,5
3976,5,5
2640,11.25,5
3176,10.625,5
8872,7.5,5
785,1,1
928,9.375,5
824,5,0
3527,14.75,5
7416,5,5
4549,12.5,5
6793,5,5
4700,13.75,5
4170,5,5
8895,15.625,5
3341,5,5
4230,9.375,5
5122,19.375,5
8919,5,5
8645,7.5,5
1150,14.375,5
5422,5,5
9662,10,5
4585,5,5
6242,5,5
5368,7.5,5
149,11.25,5
5031,13.25,5
2777,5,5
3467,12.5,5
899,8.625,3
1937,5,5
318,6,6
6362,5,5
9627,15.625,5
8193,5,5
6885,5,5
2228,5,5
4025,11.25,5
8572,12.875,5
1,1,1
7768,5,5
7993,15.625,5
3219,10,5
7883,5,5
391,12,7
5253,5,5
4328,11.625,5
5889,14.375,5
6660,5,5
1085,13.75,5
2697,9.375,5
1778,5,5
7710,5,5
2331,7.5,5
7310,7.5,5
8488,5,5
9189,7.5,5
793,1,1
3730,13.25,5
4910,17.5,5
8665,5,5
9400,5,5
7573,5,5
1024,7.5,5
8159,13,5
4195,5,5
8907,11.875,5
1805,5,5
2090,5,5
8989,5,5
7780,19.875,5
8496,7.5,5
8527,8.75,5
446,6,6
1931,17.75,5
9791,11.25,5
1032,5,5
2111,10,5
9670,7.5,5
5000,5,5
7601,9.375,5
541,5,5
970,12,5
9511,13.5,5
1056,13.75,5
3952,11.25,5
3325,11.875,5
5072,11.875,5
8681,7.5,5
7948,7.5,5
8790,7.5,5
2942,8.5,5
8328,11.875,5
8235,15.625,5
9107,11.5,5
8324,5,5
5092,15.625,5
8865,7.5,5
3,3,3
4786,5,5
7188,5,5
2633,9.75,5
3337,5,5
5345,7.5,5
478,6,6
2699,7.5,5
3978,5,5
3662,11.375,5
8974,5,5
5064,5,5
7058,11.25,5
6047,5,5
9961,5,5
8888,13.125,5
1729,5,5
7583,5,5
7992,8.75,5
4810,5,5
3769,7.5,5
5589,10,5
822,10.375,6
9725,5,5
2022,7.5,5
3473,7.5,5
5334,5,5
4745,10,5
5276,5,5
1432,8.25,5
6647,7.5,5
6044,5,5
3361,5,5
9383,14.875,5
819,5.5,3
2066,7.5,5
5821,6.5,5
6930,11.25,5
3907,5,5
7253,5,5
7143,7.5,5
2686,11.25,5
1852,9.375,5
9442,16.75,5
1839,5,5
1451,10,5
4647,5,5
9280,5,5
4101,7.5,5
8581,9.375,5
1312,8.75,5
7047,11.25,5
7934,5,5
5754,5,5
1538,16.875,5
2428,5,5
2315,7.5,5
2820,5,5
6550,5,5
4858,5,5
5300,5,5
927,14.375,5
8647,27.375,5
1716,17.875,5
982,8.75,5
9852,7.5,5
1683,17.5,5
7895,17.5,5
8633,5,5
2257,5,5
3924,21.875,5
4471,17.5,5
5585,13.125,5
8519,11.75,5
8001,5,5
8762,5,5
6113,10,5
683,8.25,3
4777,7.5,5
2279,21.375,5
7622,13.625,5
7958,8.75,5
6281,8.75,5
6363,5,5
7260,5,5
4568,5,5
7608,13.375,5
2119,9.5,5
86,6,6
6580,8.75,5
2073,17.375,5
627,3,3
9055,12.5,5
2675,7.5,5
7708,5,5
3654,5,5
605,9.375,5
4361,20.75,5
5549,13.75,5
7767,8.75,5
8165,7.5,5
4855,9,5
9684,5,5
3872,14.875,5
7817,7.5,5
2586,5,5
2715,19.25,5
9372,10,5
7684,5,5
2623,14.5,5
4917,7.5,5
5387,10.75,5
7346,14.375,5
1460,8.75,5
5442,5,5
7557,7.5,5
5493,13.25,5
4188,13.75,5
2872,17.375,5
158,28.75,6
4283,5,5
5509,5,5
3435,13.125,5
9148,9.375,5
9811,5,5
5201,11.25,5
2879,7.5,5
1450,7.5,5
5741,18.125,5
4716,5,5
457,1,1
6748,5,5
811,6.75,3
5456,5,5
2053,10.625,5
2244,13.125,5
4516,8.75,5
1869,5,5
67,3,3
8766,12.5,5
5066,10.875,5
3697,5,5
4149,10,5
106,6.25,2
6279,5,5
9969,11.875,5
2968,5,5
5385,14.375,5
8651,5,5
2876,12.375,5
1180,13.75,5
2544,14,5
9691,5,5
1789,8.75,5
3812,5,5
8578,16.25,5
3225,5,5
5719,5,5
3025,5,5
2445,28,5
5470,8.75,5
2032,5,5
402,7.25,2
6014,16.625,5
5633,5,5
5206,7.5,5
9222,5,5
8239,5,5
49948,0,0
8818,9.375,5
9059,10,5
2314,23.75,5
3432,5,5
7265,7.5,5
3481,5,5
6202,5,5
7339,10,5
8740,13.75,5
5343,5,5
7085,7,5
5783,20,5
3108,10,5
3077,14.75,5
7193,7.5,5
4124,7.5,5
9099,8.75,5
6189,7.5,5
5272,12.5,5
9688,5,5
6540,5,5
3779,15,5
3516,5,5
4339,20.625,5
1838,8.75,5
362,5.75,2
222,11,6
7961,9.25,5
2218,11.875,5
4801,5,5
6923,20.875,5
6940,7.5,5
253,7.5,5
6235,7.5,5
8440,5,5
3428,7.5,5
2255,5,5
969,5,5
1481,13.125,5
5918,12.5,5
7512,5,5
8158,11.25,5
4470,11.25,5
6634,11.875,5
2757,5,5
2142,11.25,5
7241,13.125,5
7691,8.75,5
6791,11.75,5
91,5.5,3
1164,5,5
9958,10.375,5
5767,9.375,5
5839,10,5
5358,13.625,5
4338,5,5
3376,5,5
5108,15,5
7896,22.75,5
6586,5,5
7928,5,5
9333,5,5
2207,10,5
3501,7.5,5
8948,13.375,5
1704,7.5,5
5655,7.5,5
5753,14.25,5
2656,8.75,5
1101,12.5,5
760,2.5,0
9513,10,5
94,6,6
2424,10,5
7830,12,5
3427,11.25,5
7154,5.5,5
8327,9.375,5
7094,8.75,5
771,8,3
2195,5,5
4463,5,5
4522,5,5
2366,16.875,5
7090,5,5
175,7,7
8781,7.5,5
3620,10,5
6009,9.375,5
9628,9.5,5
9732,8.375,5
9210,5,5
6371,5,5
7409,15.625,5
5507,11.875,5
2266,14.375,5
6005,17.75,5
2560,7.5,5
5505,5,5
8698,5,5
8912,8,5
291,7.5,3
9870,5,5
1127,7.5,5
9705,9.375,5
5451,8.75,5
5530,24.375,5
4875,13.75,5
6674,11.25,5
4943,10.625,5
8853,15.5,5
9934,7.5,5
1179,7.5,5
3557,7.5,5
7554,29.375,5
8048,12.5,5
8799,13.5,5
9894,14.625,5
5237,5,5
8664,5,5
759,7,7
9326,5,5
4056,13,5
4091,15.625,5
9384,5,5
536,7.5,0
213,15.625,5
5578,15.5,5
5344,5,5
8062,5,5
7518,5,5
8855,5,5
4337,17.625,5
2074,19.375,5
9603,10.125,5
1256,19.375,5
1594,10,5
3827,12.875,5
6495,10.625,5
1442,14.875,5
3817,15,5
7427,5,5
1567,5,5
5021,10.625,5
8080,5,5
42160,0,0
4452,5,5
1245,8.75,5
2215,10.625,5
9690,16.875,5
5694,13.125,5
3471,5,5
1499,5,5
9405,9.375,5
3628,16.25,5
9122,7,5
6337,7.5,5
8638,10,5
8280,7.5,5
5073,18.125,5
5514,5,5
9252,5,5
728,9.375,0
3204,5,5
5938,12.5,5
9904,12.5,5
4400,5,5
4483,7.5,5
3766,17.5,5
8470,5,5
115,3,3
1326,9,5
82,2,2
6283,5,5
2806,5,5
7435,5.5,5
2513,5,5
241,3.5,1
8285,7.375,5
7585,7.5,5
9393,9.375,5
5410,19.125,5
1116,20,5
8114,7.5,5
9945,10,5
6075,8.75,5
5564,5,5
4679,5,5
7070,5,5
1048,10,5
1944,5,5
5159,11.875,5
1727,5,5
6056,5,5
143,9.5,7
322,4.5,2
564,9.625,4
9678,14.375,5
2238,18.125,5
3123,5,5
6017,7.5,5
8997,11.875,5
9883,17.875,5
1447,9.375,5
648,11.875,0
6042,11.25,5
6587,5,5
3634,7.5,5
4984,5,5
68745,0,0
4938,5,5
9175,8.75,5
3426,10.625,5
7057,14.375,5
849,4.75,1
3201,5,5
9959,5,5
9860,5,5
8180,5,5
4536,11.75,5
6312,18.125,5
6525,8.75,5
9937,8.5,5
2865,9.75,5
6561,18.25,5
3841,5,5
7881,13.75,5
567,7,7
777,1,1
7619,5,5
4737,11.25,5
499,3,3
4496,9.375,5
1990,12.125,5
2146,5,5
8751,9.375,5
5097,5,5
7372,5,5
8657,8.75,5
8587,5,5
3227,7.5,5
7742,21.25,5
9431,5,5
1047,10.75,5
3591,5,5
8541,7.5,5
5185,5,5
984,7.5,5
9614,5,5
8582,5,5
7243,10,5
7719,18.125,5
8791,7.5,5
1548,5,5
2429,10,5
7914,7.5,5
2216,7.5,5
9970,14,5
5916,15.125,5
5668,12,5
7943,5,5
6925,13.125,5
7330,5,5
5539,29.125,5
9297,5,5
7740,11,5
262,6,6
1142,24.375,5
6535,5,5
2414,11.125,5
7371,12.5,5
3163,5,5
7869,5,5
3166,13.125,5
5504,9.375,5
3404,5,5
3155,5,5
6391,9.375,5
4712,5,5
9530,5,5
4968,7.5,5
227,8.625,3
5228,17.125,5
1769,10.625,5
1061,5,5
3336,5,5
2794,5,5
7251,9.375,5
286,9.625,6
905,5,5
7593,14.375,5
8772,11.25,5
7137,16.875,5
3048,8.75,5
1092,12.5,5
7424,17,5
8942,5,5
7271,5,5
3536,5,5
2616,7.5,5
7597,14.375,5
2802,7.5,5
6347,5,5
6668,14.375,5
9825,5,5
1453,10.625,5
5040,7.5,5
9562,7.5,5
4490,10.625,5
1261,13.125,5
3329,7.5,5
2481,8.75,5
1964,19,5
8358,15.375,5
6777,7.5,5
4404,5,5
1131,5,5
7451,13.125,5
4640,11.875,5
5756,5,5
8167,11.375,5
5137,5,5
9079,7.5,5
6521,13.125,5
26,11.5,2
9722,7.5,5
1865,5,5
111,7,7
3220,7.5,5
4945,7.5,5
1468,9.5,5
2688,15.375,5
5803,7.5,5
349,12.75,5
9169,5,5
403,9.25,3
1533,10,5
4513,12.5,5
7078,10,5
3453,5,5
263,10.75,7
645,11.25,5
4041,12,5
7733,5,5
4780,5,5
7109,7.5,5
3390,8.75,5
6220,13.125,5
2770,7.5,5
7682,11.25,5
2105,7.5,5
8753,9.375,5
4115,9.375,5
5420,8.75,5
7279,13.125,5
8478,5,5
5506,5,5
1790,14.375,5
6773,20.5,5
7494,10.625,5
694,16,6
6201,5,5
7865,5,5
4788,7.5,5
6693,7.5,5
3370,7.5,5
7423,8.75,5
7627,5,5
723,3,3
7145,12.5,5
6565,5,5
7445,9.375,5
8980,7.5,5
1311,11.875,5
1190,11.25,5
8864,8.75,5
5077,8.75,5
1189,12.5,5
2462,14.875,5
6170,11.875,5
8805,5,5
1352,5,5
5070,13.125,5
62,20.375,6
2950,5,5
8295,7.5,5
7278,13.75,5
